"id","Plu","Type","Category","Commodity","Variety","Size","Measures_na","Measures_row","Restrictions","Botanical","Aka","Status","Link","Notes","Updated_by","Updated_at","Created_at","Deleted_at","Language"
"782","4303","Global","Fruits","KUMQUAT",""," All Sizes ","","","","Fortunella spp.","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"783","4304","Global","Fruits","LEMONS","Retailer Assigned"," All Sizes ","","","","Citrus limon","","Approved","http://","","Vicki Bonvetti","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"784","4305","Global","Fruits","LIMES","Key (incl. Mexican & West Indian)","  All Sizes  ","","","","Citrus aurantifolia","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"785","4306","Global","Fruits","LIMES","Retailer Assigned","All Sizes","","","","","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"786","4307","Global","Fruits","LONGAN","","  All Sizes   ","","","","Dimocarpus longan","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"787","4308","Global","Fruits","LOQUATS","","  All Sizes    ","","","","Eribotyra japonica","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"788","4309","Global","Fruits","LYCHEES","","All Sizes","","","","Litchi chinensis","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"789","4310","Global","Fruits","MAMEY","","All Sizes","","","","Pouteria sapota","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"790","4311","Global","Fruits","MANGO","Green (Includes Keitt and Francis)","  Small  ","12 size and smaller","","","Mangifera indica","(Includes Keitt and Francis varieties)","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","2007-05-14 22:00:00","","EN"
"791","4312","Global","Fruits","MANGO","Yellow (Includes Oro, Ataulfo/Honey Manila)"," Small ","18 size and smaller","","","Mangifera indica","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"792","4313","Global","Fruits","MANGO","Retailer Assigned","All Sizes","","","","Mangifera indica","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"793","4314","Global","Fruits","MANGO","Retailer Assigned","All Sizes","","","","Mangifera indica","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"794","4315","Global","Fruits","MANGO","Retailer Assigned","All Sizes","","","","Mangifera indica","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"795","4316","Global","Fruits","MANGO","Retailer Assigned","All Sizes","","","","Mangifera indica","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"796","4317","Global","Fruits","MELON","Canary/Yellow Honeydew","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"797","4318","Global","Fruits","MELON","Cantaloupe/Muskmelon","  Small  ","18 size and smaller","Average Fruit Weight =  less than 1135g","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","Cucumis melo","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"798","4319","Global","Fruits","MELON","Cantaloupe/Muskmelon","Large","15 size and larger","Average Fruit Weight =  1135g and above","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"799","4320","Global","Fruits","MELON","Casaba","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"800","4321","Global","Fruits","MELON","Cinnabar","All Sizes ","","","","Cucumis melo","","Approved","","","Christina D'allarco","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"801","4322","Global","Fruits","MELON","Crenshaw","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"802","4323","Global","Fruits","BERRIES","Strawberries","Bulk","","","","Fragaria ananassa","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"803","4324","Global","Fruits","MELON","French Afternoon","All Sizes ","","","","Cucumis melo","","Approved","","","Christina D'allarco","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"804","4325","Global","Fruits","MELON","French Breakfast","All Sizes  ","","","","Cucumis melo","","Approved","","","Christina D'allarco","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"805","4326","Global","Fruits","MELON","Galia","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"806","4327","Global","Fruits","MELON","Orange Flesh/Cantaline","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"807","4328","Global","Fruits","LIMEQUATS","","  All Sizes  ","","","","Citrus spp.","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"808","4329","Global","Fruits","MELON","Honeydew/White Honeydew"," Small ","6 size and smaller","Average Fruit Weight =  less than 2040g","","Cucumis melo","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"809","4330","Global","Fruits","MELON","Mayan","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"810","4331","Global","Fruits","MELON","Mickey Lee Watermelon/Sugarbaby","All Sizes ","","","","Cucumis melo","","Approved","","","Christina D'allarco","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"811","4332","Global","Fruits","MELON","Muskmelon","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"812","4333","Global","Fruits","MELON","Pepino"," All Sizes  ","","","","Cucumis melo","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"813","4334","Global","Fruits","MELON","Persian","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"814","4335","Global","Fruits","MELON","Prince","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"815","4336","Global","Fruits","MELON","Santa Claus","  All Sizes  ","","","","Cucumis melo","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"816","4337","Global","Fruits","MELON","Saticoy","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"817","4338","Global","Fruits","MELON","Sharlin","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"818","4339","Global","Fruits","MELON","Spanish/Tendral","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"819","4340","Global","Fruits","MELON","Watermelon - Yellow","All Sizes","","","","Citrullus lanatus","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"820","4341","Global","Fruits","MELON","Watermelon - Yellow, Seedless","  All Sizes  ","","","","Citrullus lanatus","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"821","4342","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"822","4343","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"823","4344","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"824","4345","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"825","4346","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"826","4347","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"827","4348","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"828","4349","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"829","4350","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"830","4351","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"831","4352","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"832","4353","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"833","4354","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"834","4355","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"835","4356","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"836","4357","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"837","4358","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"838","4359","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"839","4360","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"840","4361","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"841","4362","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"842","4363","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"843","4364","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"844","4365","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"845","4366","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"846","4367","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"847","4368","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"848","4369","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"849","4370","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"850","4371","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"851","4372","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"852","4373","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"853","4374","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"854","4375","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"855","4376","Global","Fruits","MELON","Retailer Assigned (includes pre-cut melons)","All Sizes","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"856","4377","Global","Fruits","NECTARINE","Yellow Flesh, Tree Ripened, Ready-to-eat","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","Prunus persica","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"857","4378","Global","Fruits","NECTARINE","Yellow Flesh, Tree Ripened, Ready-to-eat","  Large  ","66 size and larger","Average Fruit Weight =  185g and above","","Prunus persica","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"858","4379","Global","Fruits","NECTARINE","Retailer Assigned","All Sizes","","","","Prunus persica","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"859","4380","Global","Fruits","NECTARINE","Retailer Assigned","All Sizes","","","","Prunus persica","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"860","4381","Global","Fruits","ORANGES","Blood","  All Sizes  ","","","","Citrus spp.","","Approved","http://","","Vincent Huston","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
"861","4382","Global","Fruits","ORANGES","Juice","All Sizes","","","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:08:56","1999-12-30 23:00:00","","EN"
